EcoJarz Silicone Coffee Lid|$ 10.50|//cdn.shopify.com/s/files/1/0809/7591/products/ecojarz_silicone_lid2_large.jpg?v=1438406251|https://www.zeromarketplace.com/products/ecojarzsiliconecoffeelid|Zero Waste Marketplace|ecojarz silicone coffee lid|
EcoJarz Small Mouth Mason Jar Lid|$ 10.00|//cdn.shopify.com/s/files/1/0809/7591/products/ecojarz_mason_lid_regular_large.jpg?v=1438366593|https://www.zeromarketplace.com/products/ecolidzsmalllid|Zero Waste Marketplace|ecojarz small mouth mason jar lid|
Environmental Toothbrush|$ 4.00|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1804_large.JPG?v=1438399177|https://www.zeromarketplace.com/products/environmentaltoothbrush|Zero Waste Marketplace|environmental toothbrush|
Essential Urban Farmer|$ 25.00|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3007_large.JPG?v=1447222876|https://www.zeromarketplace.com/products/essentialurbanfarmer|Zero Waste Marketplace|essential urban farmer|
Everyday Bicycling: How to Ride a Bike for Transportation|$ 9.95|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3009_large.JPG?v=1447223206|https://www.zeromarketplace.com/products/everydaybicycling|Zero Waste Marketplace|everyday bicycling ride bike transportation|
Face Cloths - Organic|$ 15.00|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3016_large.JPG?v=1447223674|https://www.zeromarketplace.com/products/facecloths-organic|Zero Waste Marketplace|face cloths  organic|
Face Wash|$ 5.25|//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif|https://www.zeromarketplace.com/products/facewash|Zero Waste Marketplace|face wash|
Folding Spork with Pouch|$ 7.50|//cdn.shopify.com/s/files/1/0809/7591/products/folding_spork_large.jpg?v=1438377890|https://www.zeromarketplace.com/products/stainlesssteelfoldingsporkwithpouch|Zero Waste Marketplace|folding spork pouch|
Free shipping|$ 0.00|//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif|https://www.zeromarketplace.com/products/custom_free_shipping|Zero Waste Marketplace|free shipping|
Gift Card|$ 10.00|//cdn.shopify.com/s/files/1/0809/7591/products/Screen_Shot_2017-10-02_at_10.06.47_AM_large.png?v=1506960597|https://www.zeromarketplace.com/products/vend-internal-gift-card|Zero Waste Marketplace|gift card|
GladRags Moontime Goods|$ 14.00|//cdn.shopify.com/s/files/1/0809/7591/products/2017092611044229801_lrg_large.jpg?v=1506963880|https://www.zeromarketplace.com/products/gladragsladygoods|Zero Waste Marketplace|gladrags moontime goods|
Go Away Mosquito Spray BULK/fl oz|$ 4.50|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1825_large.jpg?v=1438395948|https://www.zeromarketplace.com/products/mosquitospraybulk|Zero Waste Marketplace|go away mosquito spray bulkfl oz|
Growler - Stainless Steel|$ 38.00|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1802_large.JPG?v=1438393474|https://www.zeromarketplace.com/products/32ozgrowler|Zero Waste Marketplace|growler  stainless steel|
Headache Ease Roll-on Vial|$ 8.00|//cdn.shopify.com/s/files/1/0809/7591/products/20170823_094545_large.jpg?v=1506964635|https://www.zeromarketplace.com/products/headease|Zero Waste Marketplace|headache ease rollon vial|
Heavy Goods Shipping|$ 20.00|//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif|https://www.zeromarketplace.com/products/heavygoodsshipping|Zero Waste Marketplace|heavy goods shipping|
Homesweet Homegrown: How To Grow, Make, and Store Food, No Matter Where You Live|$ 9.95|//cdn.shopify.com/s/files/1/0809/7591/products/gardensuperpack_copy0_lg_large.jpeg?v=1447289061|https://www.zeromarketplace.com/products/homesweethomegrown|Zero Waste Marketplace|homesweet homegrown grow make store food matter where you live|
How And Why: A Do-It-Yourself Guide|$ 14.00|//cdn.shopify.com/s/files/1/0809/7591/products/howandwhy_lg_large.jpeg?v=1447289143|https://www.zeromarketplace.com/products/howandwhy|Zero Waste Marketplace|why doityourself guide|
How to Build a Fire: And other Handy Things Your Grandfather Knew|$ 15.00|//cdn.shopify.com/s/files/1/0809/7591/products/buildfire_lg_large.jpeg?v=1447289258|https://www.zeromarketplace.com/products/howtobuildafire|Zero Waste Marketplace|build fire other handy things your grandfather knew|
How to Stay Alive in the Woods|$ 19.95|//cdn.shopify.com/s/files/1/0809/7591/products/all-the-gear-you-need-to-explore-the-great-outdoors-like-a-modern-day-daniel-boone_large.jpeg?v=1447289441|https://www.zeromarketplace.com/products/howtostayaliveinthewoods|Zero Waste Marketplace|stay alive woods|
International Shipping|$ 20.00|//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif|https://www.zeromarketplace.com/products/internationalshipping|Zero Waste Marketplace|international shipping|
Lavender Dryer Bag|$ 2.75|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3026_large.JPG?v=1447224715|https://www.zeromarketplace.com/products/lavenderdryerbag|Zero Waste Marketplace|lavender dryer bag|
Life Without Plastic Lunch Box|$ 22.00|//cdn.shopify.com/s/files/1/0809/7591/products/Lunchbox-RVS-lekdicht-16x12x5-cm_large.jpg?v=1506964787|https://www.zeromarketplace.com/products/lifewithoutplasticlunchbox|Zero Waste Marketplace|life plastic lunch box|
Lightweight|$ 5.00|//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif|https://www.zeromarketplace.com/products/lightweight|Zero Waste Marketplace|lightweight|
Liquid Deodorant|$ 4.00|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1825_1ff704d5-750f-4647-abb6-1719894fd550_large.jpg?v=1438396058|https://www.zeromarketplace.com/products/deodorantuhbulk|Zero Waste Marketplace|liquid deodorant|
Living Well on Practically Nothing: Revised and Updated|$ 25.00|//cdn.shopify.com/s/files/1/0809/7591/products/61WUTtFKqjL._SX258_BO1_204_203_200_large.jpeg?v=1447289537|https://www.zeromarketplace.com/products/livingwell|Zero Waste Marketplace|living well practically nothing revised updated|
Loofah / Luffa|$ 2.00|//cdn.shopify.com/s/files/1/0809/7591/products/loofah_large.jpg?v=1509650143|https://www.zeromarketplace.com/products/loofahluffa|Zero Waste Marketplace|loofah  luffa|
Lump O' Coal|$ 2.50|//cdn.shopify.com/s/files/1/0809/7591/products/unnamed_1_large.jpg?v=1511323255|https://www.zeromarketplace.com/products/lumpocoal|Zero Waste Marketplace|lump o coal|
Make It Last: Sustainably and Affordably Preserving What We Love Most|$ 9.95|//cdn.shopify.com/s/files/1/0809/7591/products/makeitlast_lg_large.jpeg?v=1447289621|https://www.zeromarketplace.com/products/makeitlast|Zero Waste Marketplace|make it last sustainably affordably preserving what we love most|
Make Your Place: Affordable, Sustainble Nesting Skills|$ 9.95|//cdn.shopify.com/s/files/1/0809/7591/products/IMG_2940_large.jpeg?v=1447289724|https://www.zeromarketplace.com/products/makeyourplace|Zero Waste Marketplace|make your place affordable sustainble nesting skills|
Make-up Remover|$ 8.00|//cdn.shopify.com/s/files/1/0809/7591/products/20170823_094410_large.jpg?v=1506965891|https://www.zeromarketplace.com/products/makeupremover|Zero Waste Marketplace|makeup remover|
